CurrentLocalTime,FlightState,accel.getAccelX_mss(),gyro.getGyroX_rads(),errorX,cumErrorX,rateErrorX,lastErrorX,outputX,rotatedOutputX,ServoXwrite,ServoX,x,accel.getAccelY_mss(),gyro.getGyroY_rads(),errorY,cumErrorY,rateErrorY,lastErrorY,outputY,rotatedOutputY,ServoYwrite,ServoY,y,z,accel.getAccelZ_mss(),gyro.getGyroZ_rads(),pyro1_State,pyro2_State,pyro3_State,accel.getTemperature_C()
1.55,1,9.82,0.1,0.2,0.08,-15.76,0.2,-7.69,10.62,84.69,95.31,-0.1,0.24,-0.17,1.39,0.07,13.6,1.39,8.19,14.89,82.55,97.45,-1.44,-2.04,0.57,0.12,0,0,0,20.63
1.55,1,9.8,0.05,0.2,0.08,-15.76,0.2,-7.69,10.62,84.69,95.31,-0.08,0.35,-0.08,1.39,0.07,13.6,1.39,8.19,14.89,82.55,97.45,-1.47,-2.05,0.5,0.26,0,0,0,20.63
1.55,1,9.75,0.02,0.2,0.08,-15.76,0.2,-7.69,10.62,84.69,95.31,-0.06,0.27,-0.11,1.39,0.07,13.6,1.39,8.19,14.89,82.55,97.45,-1.52,-2.04,0.43,0.2,0,0,0,20.63
1.55,1,9.8,-0.01,0.2,0.08,-15.76,0.2,-7.69,10.62,84.69,95.31,-0.05,0.19,0,1.39,0.07,13.6,1.39,8.19,14.89,82.55,97.45,-1.57,-2.03,0.51,0.32,0,0,0,20.63
1.56,1,9.68,0.01,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,-0.05,-0.01,-0.11,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.57,-2.03,0.76,0.03,0,0,0,20.63
1.56,1,9.78,0.02,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,-0.05,-0.15,0.03,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.57,-2.03,0.71,0.15,0,0,0,20.63
1.56,1,9.96,0.13,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,-0.05,-0.07,-0.11,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.57,-2.03,0.82,0.22,0,0,0,20.63
1.56,1,10.06,0.24,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,0.02,-0.02,-0.02,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.76,-2.16,0.69,0.03,0,0,0,20.63
1.56,1,10.12,0.17,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,0.04,0.06,-0.08,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.79,-2.2,0.8,-0.01,0,0,0,20.63
1.56,1,9.98,0.1,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,0.04,0.08,-0.03,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.79,-2.2,0.72,0.06,0,0,0,20.63
1.56,1,10.08,0.05,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,0.04,0.05,0.03,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.79,-2.2,0.65,0.19,0,0,0,20.63
1.56,1,10.14,0.16,0.05,0.09,-14.98,0.05,-7.44,2.01,89,91,0.04,0.01,-0.05,1.57,0.09,17.68,1.57,10.41,12.64,83.68,96.32,-1.79,-2.2,0.65,0.08,0,0,0,20.63
1.57,1,10.21,0.02,-0.08,0.08,-12.78,-0.08,-6.47,2.01,89,91,0.08,-0.17,0.02,1.85,0.1,27.65,1.85,15.67,12.64,83.68,96.32,-1.85,-2.31,0.61,0.1,0,0,0,20.63
1.57,1,10.26,0.05,-0.08,0.08,-12.78,-0.08,-6.47,2.01,89,91,0.08,-0.18,0.06,1.85,0.1,27.65,1.85,15.67,12.64,83.68,96.32,-1.84,-2.33,0.62,0.1,0,0,0,20.63
1.57,1,10.19,0.14,-0.08,0.08,-12.78,-0.08,-6.47,2.01,89,91,0.08,-0.12,-0.06,1.85,0.1,27.65,1.85,15.67,12.64,83.68,96.32,-1.84,-2.33,0.47,0,0,0,0,20.63
1.57,1,10.17,0.15,-0.08,0.08,-12.78,-0.08,-6.47,2.01,89,91,0.08,-0.14,0.04,1.85,0.1,27.65,1.85,15.67,12.64,83.68,96.32,-1.84,-2.33,0.47,0.1,0,0,0,20.63
1.57,1,10.12,0.06,-0.08,0.08,-12.78,-0.08,-6.47,2.01,89,91,0.12,-0.09,-0.04,1.85,0.1,27.65,1.85,15.67,12.64,83.68,96.32,-1.9,-2.38,0.42,0.1,0,0,0,20.63
1.57,1,10.05,0.14,-0.08,0.08,-12.78,-0.08,-6.47,-7.16,93.58,86.42,0.14,-0.21,0.02,1.85,0.1,27.65,1.85,15.67,15.37,82.32,97.68,-1.91,-2.4,0.27,-0.03,0,0,0,20.63
1.57,1,10.02,0.03,-0.08,0.08,-12.78,-0.08,-6.47,-7.16,93.58,86.42,0.14,-0.13,-0.12,1.85,0.1,27.65,1.85,15.67,15.37,82.32,97.68,-1.9,-2.4,0.29,0.06,0,0,0,20.63
1.58,1,10.01,0.06,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.15,-0.14,-0.06,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.89,-2.41,0.12,-0.15,0,0,0,20.75
1.58,1,9.8,-0.07,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.17,0.03,-0.02,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.89,-2.39,0.19,0.01,0,0,0,20.75
1.58,1,9.65,-0.1,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.18,-0.07,-0.22,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.9,-2.38,0.29,0.05,0,0,0,20.75
1.58,1,9.68,-0.04,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.18,-0.11,-0.11,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.9,-2.38,0.27,0.01,0,0,0,20.75
1.58,1,9.77,-0.07,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.24,0.08,0.03,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.89,-2.36,0.4,0.06,0,0,0,20.75
1.58,1,9.78,-0.04,-0.15,0.08,-6.94,-0.15,-3.62,-7.16,93.58,86.42,0.28,0.04,-0.13,1.89,0.12,4.21,1.89,3.99,15.37,82.32,97.68,-1.88,-2.36,0.4,0.03,0,0,0,20.75
1.59,1,9.83,-0.07,-0.28,0.08,-13.19,-0.28,-6.88,-7.16,93.58,86.42,0.28,0.08,-0.02,1.88,0.14,-0.65,1.88,1.55,15.37,82.32,97.68,-1.88,-2.36,0.52,0.09,0,0,0,20.75
1.59,1,9.87,-0.02,-0.28,0.08,-13.19,-0.28,-6.88,-7.16,93.58,86.42,0.33,0.01,-0.1,1.88,0.14,-0.65,1.88,1.55,15.37,82.32,97.68,-1.91,-2.36,0.61,0,0,0,0,20.75
1.59,1,9.73,-0.08,-0.28,0.08,-13.19,-0.28,-6.88,-7.16,93.58,86.42,0.33,0.11,-0.05,1.88,0.14,-0.65,1.88,1.55,15.37,82.32,97.68,-1.91,-2.36,0.74,0.22,0,0,0,20.75
1.59,1,9.75,-0.03,-0.28,0.08,-13.19,-0.28,-6.88,-7.16,93.58,86.42,0.33,0.14,-0.11,1.88,0.14,-0.65,1.88,1.55,15.37,82.32,97.68,-1.91,-2.36,0.73,0.03,0,0,0,20.75
1.59,1,9.74,0.03,-0.28,0.08,-13.19,-0.28,-6.88,-7.16,93.58,86.42,0.41,0.1,-0.09,1.88,0.14,-0.65,1.88,1.55,15.37,82.32,97.68,-1.97,-2.35,0.72,0.1,0,0,0,20.75
1.59,1,9.68,-0.07,-0.28,0.08,-13.19,-0.28,-6.88,3.73,88.13,91.87,0.42,0.17,-0.1,1.88,0.14,-0.65,1.88,1.55,5.99,87.01,92.99,-1.96,-2.36,0.73,0.07,0,0,0,20.75
1.59,1,9.64,-0.04,-0.28,0.08,-13.19,-0.28,-6.88,3.73,88.13,91.87,0.42,0.19,-0.03,1.88,0.14,-0.65,1.88,1.55,5.99,87.01,92.99,-1.96,-2.36,0.63,0.09,0,0,0,20.75
1.59,1,9.61,-0.05,-0.28,0.08,-13.19,-0.28,-6.88,3.73,88.13,91.87,0.42,0.23,-0.04,1.88,0.14,-0.65,1.88,1.55,5.99,87.01,92.99,-1.96,-2.36,0.65,0.17,0,0,0,20.75
1.6,1,9.54,0.03,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.46,0.22,-0.1,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2,-2.32,0.56,-0.01,0,0,0,20.75
1.6,1,9.41,0.02,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.48,0.29,-0.13,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2.02,-2.33,0.63,0.04,0,0,0,20.75
1.6,1,9.36,0.02,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.48,0.27,-0.07,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2.02,-2.33,0.6,0.02,0,0,0,20.75
1.6,1,9.38,-0.02,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.45,0.22,0.03,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2.05,-2.3,0.69,0.18,0,0,0,20.75
1.6,1,9.25,0.14,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.45,0.17,-0.12,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2.06,-2.31,0.78,0.13,0,0,0,20.75
1.6,1,9.27,0.07,-0.46,0.08,-17.94,-0.46,-9.43,3.73,88.13,91.87,0.45,0.1,0.12,2,0.16,11.99,2,7.99,5.99,87.01,92.99,-2.06,-2.31,0.78,0.05,0,0,0,20.75
1.61,1,9.33,0.03,-0.44,0.07,2.17,-0.44,0.64,3.73,88.13,91.87,0.44,0.13,0.09,2.1,0.18,9.86,2.1,7.03,5.99,87.01,92.99,-2.1,-2.34,0.72,0.03,0,0,0,20.75
1.61,1,9.48,0.25,-0.44,0.07,2.17,-0.44,0.64,3.73,88.13,91.87,0.42,0.16,-0.02,2.1,0.18,9.86,2.1,7.03,5.99,87.01,92.99,-2.13,-2.38,0.73,-0.09,0,0,0,20.75
1.61,1,9.55,0.2,-0.44,0.07,2.17,-0.44,0.64,3.73,88.13,91.87,0.42,0.1,0.14,2.1,0.18,9.86,2.1,7.03,5.99,87.01,92.99,-2.13,-2.38,0.84,0.02,0,0,0,20.75
1.61,1,9.6,0.22,-0.44,0.07,2.17,-0.44,0.64,3.73,88.13,91.87,0.41,0.15,0.12,2.1,0.18,9.86,2.1,7.03,5.99,87.01,92.99,-2.1,-2.47,0.8,0.07,0,0,0,20.75
1.61,1,9.75,0.27,-0.44,0.07,2.17,-0.44,0.64,-6.04,93.02,86.98,0.36,0.04,0.11,2.1,0.18,9.86,2.1,7.03,3.65,88.18,91.82,-2.12,-2.51,0.68,0.07,0,0,0,20.75
1.61,1,9.67,0.22,-0.44,0.07,2.17,-0.44,0.64,-6.04,93.02,86.98,0.36,-0.01,0.2,2.1,0.18,9.86,2.1,7.03,3.65,88.18,91.82,-2.12,-2.51,0.76,0,0,0,0,20.75
1.61,1,9.66,0.26,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.33,0,0.15,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.13,-2.61,0.61,-0.18,0,0,0,20.75
1.62,1,9.58,0.13,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.33,0.02,0.34,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.12,-2.67,0.6,0.01,0,0,0,20.75
1.62,1,9.61,0.33,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.31,-0.01,0.1,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.1,-2.74,0.4,-0.02,0,0,0,20.75
1.62,1,9.51,0.24,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.31,0.07,0.17,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.1,-2.74,0.4,-0.16,0,0,0,20.75
1.62,1,9.44,0.21,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.27,0.13,0.1,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.09,-2.8,0.21,0.01,0,0,0,20.75
1.62,1,9.32,0.22,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.27,0.16,0.12,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.09,-2.8,0.24,-0.21,0,0,0,20.75
1.62,1,9.34,0.17,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.2,0.15,0.12,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.08,-2.86,0.24,-0.23,0,0,0,20.75
1.62,1,9.42,0.16,-0.33,0.07,11.54,-0.33,5.44,-6.04,93.02,86.98,0.21,0.17,0.11,2.13,0.2,2.88,2.13,3.57,3.65,88.18,91.82,-2.06,-2.91,0.26,-0.05,0,0,0,20.75
1.63,1,9.37,0.15,-0.2,0.07,12.6,-0.2,6.1,-6.04,93.02,86.98,0.2,0.16,0,2.05,0.22,-7.98,2.05,-1.94,3.65,88.18,91.82,-2.05,-2.94,0.18,-0.08,0,0,0,20.75
1.63,1,9.3,0.22,-0.2,0.07,12.6,-0.2,6.1,-6.04,93.02,86.98,0.2,0.29,-0.01,2.05,0.22,-7.98,2.05,-1.94,3.65,88.18,91.82,-2.02,-2.96,0.2,0.04,0,0,0,20.75
1.63,1,9.2,0.14,-0.2,0.07,12.6,-0.2,6.1,0.93,89.54,90.46,0.22,0.2,-0.14,2.05,0.22,-7.98,2.05,-1.94,-6.33,93.17,86.83,-2.02,-2.98,0.31,-0.1,0,0,0,20.75
1.63,1,9.3,0.14,-0.2,0.07,12.6,-0.2,6.1,0.93,89.54,90.46,0.22,0.19,-0.16,2.05,0.22,-7.98,2.05,-1.94,-6.33,93.17,86.83,-2.02,-3.01,0.16,-0.03,0,0,0,20.75
1.63,1,9.22,0.13,-0.2,0.07,12.6,-0.2,6.1,0.93,89.54,90.46,0.24,0.27,-0.08,2.05,0.22,-7.98,2.05,-1.94,-6.33,93.17,86.83,-2.01,-3.03,0.31,0.05,0,0,0,20.75
1.63,1,9.3,0.06,-0.2,0.07,12.6,-0.2,6.1,0.93,89.54,90.46,0.27,0.24,-0.05,2.05,0.22,-7.98,2.05,-1.94,-6.33,93.17,86.83,-1.99,-3.05,0.29,0.12,0,0,0,20.75
1.64,1,9.27,0.06,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.3,0.3,-0.07,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.03,-3.07,0.44,0.03,0,0,0,20.75
1.64,1,9.33,0.13,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.3,0.42,-0.16,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.03,-3.07,0.42,0.06,0,0,0,20.75
1.64,1,9.4,0.01,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.3,0.34,-0.19,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.03,-3.07,0.51,0.19,0,0,0,20.75
1.64,1,9.4,0.08,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.41,0.4,-0.19,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.1,-3.06,0.52,0.15,0,0,0,20.75
1.64,1,9.31,0.06,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.45,0.16,-0.27,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.15,-3.06,0.73,0.22,0,0,0,20.75
1.64,1,9.37,0.18,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.45,0.01,-0.35,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.15,-3.06,0.74,0.03,0,0,0,20.75
1.64,1,9.47,0.07,-0.3,0.06,-10.08,-0.3,-5.34,0.93,89.54,90.46,0.45,0.08,-0.16,2.03,0.24,-2.28,2.03,0.89,-6.33,93.17,86.83,-2.15,-3.06,0.66,0.19,0,0,0,20.75
1.64,1,9.55,0.09,-0.45,0.06,-15.14,-0.45,-8.02,0.93,89.54,90.46,0.45,0.17,-0.27,2.15,0.27,12.18,2.15,8.24,-6.33,93.17,86.83,-2.15,-3.06,0.68,0.15,0,0,0,20.75
1.65,1,9.61,0.13,-0.45,0.06,-15.14,-0.45,-8.02,-8.46,94.23,85.77,0.59,0.12,-0.29,2.15,0.27,12.18,2.15,8.24,7.78,86.11,93.89,-2.17,-3.17,0.63,0.12,0,0,0,20.75
1.65,1,9.49,0.19,-0.45,0.06,-15.14,-0.45,-8.02,-8.46,94.23,85.77,0.66,0.12,-0.37,2.15,0.27,12.18,2.15,8.24,7.78,86.11,93.89,-2.21,-3.21,0.62,0,0,0,0,20.75
1.65,1,9.49,0.16,-0.45,0.06,-15.14,-0.45,-8.02,-8.46,94.23,85.77,0.72,-0.12,-0.27,2.15,0.27,12.18,2.15,8.24,7.78,86.11,93.89,-2.23,-3.24,0.55,0.22,0,0,0,20.75
1.65,1,9.43,0.09,-0.45,0.06,-15.14,-0.45,-8.02,-8.46,94.23,85.77,0.82,-0.19,-0.31,2.15,0.27,12.18,2.15,8.24,7.78,86.11,93.89,-2.26,-3.26,0.55,0.17,0,0,0,20.75
1.65,1,9.47,0.06,-0.45,0.06,-15.14,-0.45,-8.02,-8.46,94.23,85.77,0.88,-0.23,-0.23,2.15,0.27,12.18,2.15,8.24,7.78,86.11,93.89,-2.28,-3.27,0.47,0.15,0,0,0,20.75
1.65,1,9.42,0.02,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,0.93,-0.14,-0.35,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.3,-3.3,0.38,0.09,0,0,0,20.75
1.66,1,9.4,0.04,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1,-0.1,-0.21,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.33,-3.33,0.52,0.13,0,0,0,20.75
1.66,1,9.32,0.12,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1,-0.14,-0.29,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.33,-3.33,0.47,0.07,0,0,0,20.75
1.66,1,9.42,0.11,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1.08,-0.1,-0.23,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.39,-3.36,0.54,0.23,0,0,0,20.75
1.66,1,9.45,0.02,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1.08,-0.14,-0.2,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.39,-3.36,0.5,0.19,0,0,0,20.75
1.66,1,9.36,0.06,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1.2,-0.08,-0.2,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.44,-3.43,0.47,0.25,0,0,0,20.75
1.66,1,9.3,0.14,-0.93,0.05,-47.69,-0.93,-24.77,-8.46,94.23,85.77,1.24,0.01,-0.23,2.3,0.29,14.97,2.3,9.78,7.78,86.11,93.89,-2.45,-3.45,0.5,-0.06,0,0,0,20.75
1.67,1,9.23,0.1,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.28,0.15,-0.18,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.46,-3.45,0.37,0.13,0,0,0,20.75
1.67,1,9.19,0.13,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.3,-0.21,-0.16,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.46,-3.45,0.54,0.01,0,0,0,20.75
1.67,1,8.96,0.14,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.32,-0.22,-0.08,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.46,-3.48,0.55,0.03,0,0,0,20.75
1.67,1,8.92,0.08,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.34,-0.32,-0.14,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.49,-3.49,0.51,0.05,0,0,0,20.75
1.67,1,9.04,0.05,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.34,-0.11,-0.16,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.49,-3.49,0.41,0.03,0,0,0,20.75
1.67,1,9.06,0.09,-1.28,0.04,-34.62,-1.28,-18.58,-15.58,97.79,82.21,1.34,-0.08,-0.03,2.46,0.31,15.94,2.46,10.43,14.54,82.73,97.27,-2.49,-3.49,0.55,0.11,0,0,0,20.75
1.68,1,8.99,0.1,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.17,-0.18,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.42,-0.05,0,0,0,20.75
1.68,1,8.97,0.11,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.24,-0.1,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.47,0.01,0,0,0,20.75
1.68,1,8.89,0.12,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.23,-0.19,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.5,0.06,0,0,0,20.75
1.68,1,8.9,0,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.22,-0.09,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.43,0.1,0,0,0,20.75
1.68,1,8.89,0.19,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.12,-0.11,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.47,-0.03,0,0,0,20.75
1.68,1,8.8,0.03,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.17,-0.13,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.55,0.06,0,0,0,20.75
1.68,1,8.72,0,-1.34,0.02,-6.95,-1.34,-4.82,-15.58,97.79,82.21,1.34,-0.13,-0.16,2.49,0.34,3.32,2.49,4.15,14.54,82.73,97.27,-2.49,-3.49,0.55,-0.03,0,0,0,20.75
1.69,1,8.78,-0.01,-1.34,0.01,0,-1.34,-1.34,-2.8,91.4,88.6,1.34,-0.07,-0.09,2.49,0.36,0,2.49,2.49,0.41,89.8,90.2,-2.49,-3.49,0.6,-0.02,0,0,0,20.75
1.69,1,8.71,-0.07,-1.34,0.01,0,-1.34,-1.34,-2.8,91.4,88.6,1.68,0.04,-0.07,2.49,0.36,0,2.49,2.49,0.41,89.8,90.2,-2.35,-3.67,0.62,0.05,0,0,0,20.75
1.69,1,8.44,0.02,-1.34,0.01,0,-1.34,-1.34,-2.8,91.4,88.6,1.72,0.26,-0.14,2.49,0.36,0,2.49,2.49,0.41,89.8,90.2,-2.34,-3.68,0.57,-0.05,0,0,0,20.75
1.69,1,8.32,0.03,-1.34,0.01,0,-1.34,-1.34,-2.8,91.4,88.6,1.77,0.17,-0.16,2.49,0.36,0,2.49,2.49,0.41,89.8,90.2,-2.32,-3.68,0.52,0.1,0,0,0,20.75
1.69,1,8.2,0.05,-1.34,0.01,0,-1.34,-1.34,-2.8,91.4,88.6,1.83,0.14,-0.22,2.49,0.36,0,2.49,2.49,0.41,89.8,90.2,-2.31,-3.71,0.5,-0.01,0,0,0,20.75
1.7,1,8.2,-0.04,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,1.87,0.21,-0.07,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.3,-3.72,0.49,0.09,0,0,0,20.75
1.7,1,8.23,0.03,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,1.89,0.06,-0.24,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.3,-3.74,0.47,-0.02,0,0,0,20.75
1.7,1,8.14,-0.03,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,1.92,0.04,-0.19,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.3,-3.77,0.47,0.05,0,0,0,20.75
1.7,1,8.15,0.06,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,1.93,0.02,-0.18,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.33,-3.78,0.58,0.02,0,0,0,20.75
1.7,1,8.16,0.02,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,1.98,-0.01,-0.14,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.3,-3.81,0.54,-0.01,0,0,0,20.75
1.7,1,8.17,0.06,-1.87,-0.01,-52.33,-1.87,-28.04,-2.8,91.4,88.6,2,-0.02,-0.22,2.3,0.39,-18.82,2.3,-7.11,0.41,89.8,90.2,-2.31,-3.82,0.49,0.1,0,0,0,20.75
1.71,1,8.18,0.03,-1.87,-0.01,-52.33,-1.87,-28.04,-12.05,96.02,83.98,2,-0.11,-0.12,2.3,0.39,-18.82,2.3,-7.11,26.29,76.85,103.15,-2.31,-3.82,0.38,0.02,0,0,0,20.75
1.71,1,8.2,0.03,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2,-0.06,-0.23,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.31,-3.82,0.34,-0.07,0,0,0,20.75
1.71,1,8.2,0,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2.1,-0.05,-0.18,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.35,-3.86,0.3,0.03,0,0,0,20.75
1.71,1,8.2,0,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2.15,-0.01,-0.09,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.33,-3.87,0.29,-0.14,0,0,0,20.75
1.71,1,8.2,-0.02,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2.18,-0.06,-0.16,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.32,-3.89,0.05,-0.13,0,0,0,20.75
1.71,1,8.12,0.11,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2.22,-0.11,-0.23,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.32,-3.92,0.06,0,0,0,0,20.75
1.72,1,8.06,0.04,-2,-0.03,-13.53,-2,-8.77,-12.05,96.02,83.98,2.22,-0.13,-0.27,2.31,0.41,1.03,2.31,2.83,26.29,76.85,103.15,-2.32,-3.92,0.02,0.03,0,0,0,20.75
1.72,1,7.89,-0.02,-2.27,-0.05,-27.02,-2.27,-15.78,-12.05,96.02,83.98,2.27,-0.08,-0.13,2.3,0.43,-1.5,2.3,1.55,26.29,76.85,103.15,-2.3,-3.96,-0.06,-0.09,0,0,0,20.75
